Price,Close,High,Low,Open,Volume
Ticker,SPY,SPY,SPY,SPY,SPY
Date,,,,,
2016-02-16,159.9955596923828,160.02085040539032,158.18298998527018,159.14407567169118,120250700
2016-02-17,162.6090545654297,162.98000219707777,161.0325271309253,161.15899356755773,136009500
2016-02-18,161.9430389404297,162.93785425898483,161.63111153758322,162.8788340130157,102343000
2016-02-19,161.86715698242188,162.01890126735088,160.56041434022336,161.1674172080311,114793000
2016-02-22,164.21084594726562,164.35416427207795,163.37621384672272,163.44366003440703,103640300
2016-02-23,162.136962890625,163.82307932901813,162.01892239045185,163.5532945241324,111455300
2016-02-24,162.87879943847656,163.15701011603204,159.6077432180979,160.71214711551747,150812200
2016-02-25,164.85162353515625,164.8600623516191,162.5669426183358,163.32568998512167,110728300
2016-02-26,164.47222900390625,165.81268851853963,164.3120458800102,165.71996446159756,129833700
2016-02-29,163.18234252929688,165.43330637127323,162.98844274594833,164.48908530726592,125918100
2016-03-01,167.01829528808594,167.10260627125754,163.9326985463245,164.4048091783656,141799700
2016-03-02,167.7685546875,167.81913611307817,166.29320307592653,166.70630615822336,102415000
2016-03-03,168.42617797851562,168.44304274563157,167.0182722294656,167.5915456709263,95172200
2016-03-04,168.97418212890625,169.74980714601884,167.79390556208236,168.6200991588591,129293600
2016-03-07,169.1090545654297,169.51373179540596,167.9793595758545,168.05523173245695,100219000
2016-03-08,167.26280212402344,168.54425465262057,167.10263181399418,168.0384272684217,123974900
2016-03-09,168.08892822265625,168.43457226724504,167.288012735809,168.07206345871057,94801200
2016-03-10,168.22381591796875,169.5137067095646,166.40282010875242,168.57791165780847,156838700
2016-03-11,170.93844604492188,170.9806015203438,168.2069461885924,169.6738589665338,137964500
2016-03-14,170.7192840576172,171.17452982159008,170.10385517875008,170.43264735941028,73612000
2016-03-15,170.44102478027344,170.74452615785452,169.49680398959597,169.75814989672682,93169100
2016-03-16,171.42745971679688,171.83213693477836,169.9183911248905,169.96054660976955,129303200
2016-03-17,172.5150146484375,173.02084188245536,170.94692578129084,171.34316418983127,134278500
2016-03-18,173.19296264648438,173.53192010962937,172.70146527364525,173.0150015735743,138372400
2016-03-21,173.43865966796875,173.66746300768244,172.70142026604074,172.93022360575443,72926700
2016-03-22,173.34544372558594,173.91320443773537,172.5065197008016,172.66751604840624,97471900
2016-03-23,172.20144653320312,173.15053748796785,172.0319549223713,172.96410706036843,81052500
2016-03-24,172.1251678466797,172.15907134055288,170.95575591594056,171.17607690453912,84360900
2016-03-28,172.22683715820312,172.7522248535421,171.77771291598262,172.54037330795157,62408200
2016-03-29,173.8199920654297,173.93015903226305,171.51504568353033,171.8201124967345,92922900
2016-03-30,174.58265686035156,175.3029444872904,174.21826541228114,174.8199295998602,86365300
2016-03-31,174.15895080566406,174.91314191454202,173.99794153572478,174.48943875381522,94584100
2016-04-01,175.34539794921875,175.53182846311236,172.85402010936807,173.1675693902258,114423500
2016-04-04,174.7775421142578,175.4724214579797,174.47247534171535,175.26903929948693,63497000
2016-04-05,173.03192138671875,174.78604597682616,172.7776968710869,173.43867285349214,99662200
2016-04-06,174.92156982421875,174.98089445923551,172.8538968215459,173.03185779620497,91839800
2016-04-07,172.82855224609375,174.1928772216563,172.09978214243185,173.83696804503958,113859000
2016-04-08,173.2946319580078,174.43863592304353,172.7607617169382,174.00645032583586,95040600
2016-04-11,172.8878631591797,174.62504892364467,172.79464793483095,173.9301694457003,83757500
2016-04-12,174.4979248046875,174.7775704690855,172.6166815572068,173.0573365069002,115350600
