Datetime,open,high,low,close,volume
2026-01-02 00:00:00-05:00,4386.0,4395.0,4383.5,4394.10009765625,3281
2026-01-02 01:00:00-05:00,4393.5,4394.0,4386.10009765625,4387.60009765625,3086
2026-01-02 02:00:00-05:00,4387.60009765625,4395.5,4384.2001953125,4394.7001953125,4400
2026-01-02 03:00:00-05:00,4394.60009765625,4409.5,4392.60009765625,4399.2001953125,6746
2026-01-02 04:00:00-05:00,4398.89990234375,4404.0,4395.60009765625,4397.5,3669
2026-01-02 05:00:00-05:00,4397.60009765625,4410.7998046875,4396.7001953125,4408.7001953125,4548
2026-01-02 06:00:00-05:00,4408.39990234375,4411.7998046875,4403.0,4405.5,3373
2026-01-02 07:00:00-05:00,4405.2001953125,4410.7001953125,4397.39990234375,4407.0,3861
2026-01-02 08:00:00-05:00,4407.0,4414.7998046875,4373.60009765625,4377.60009765625,15740
2026-01-02 09:00:00-05:00,4377.7998046875,4385.7998046875,4359.2001953125,4364.7001953125,15685
2026-01-02 10:00:00-05:00,4364.7001953125,4368.7001953125,4341.39990234375,4346.5,18053
2026-01-02 11:00:00-05:00,4346.7001953125,4348.60009765625,4325.2998046875,4337.5,14664
2026-01-02 12:00:00-05:00,4337.10009765625,4344.5,4332.89990234375,4332.89990234375,7096
2026-01-02 13:00:00-05:00,4333.0,4334.10009765625,4319.7001953125,4325.2998046875,11113
2026-01-02 14:00:00-05:00,4325.5,4336.2001953125,4325.5,4328.10009765625,5850
2026-01-02 15:00:00-05:00,4328.2998046875,4341.39990234375,4327.39990234375,4341.2998046875,4460
2026-01-02 16:00:00-05:00,4341.39990234375,4342.7001953125,4329.60009765625,4329.60009765625,1786
2026-01-04 18:00:00-05:00,4368.7998046875,4385.39990234375,4363.2998046875,4381.39990234375,8207
2026-01-04 19:00:00-05:00,4381.89990234375,4406.39990234375,4379.2998046875,4404.5,8865
2026-01-04 20:00:00-05:00,4404.60009765625,4430.7001953125,4400.39990234375,4411.10009765625,14897
2026-01-04 21:00:00-05:00,4411.39990234375,4418.7998046875,4397.10009765625,4415.0,6408
2026-01-04 22:00:00-05:00,4414.7998046875,4423.2001953125,4408.5,4408.7998046875,4021
2026-01-04 23:00:00-05:00,4408.60009765625,4417.7998046875,4406.10009765625,4415.10009765625,2929
2026-01-05 00:00:00-05:00,4413.39990234375,4423.60009765625,4410.0,4421.39990234375,3965
2026-01-05 01:00:00-05:00,4421.10009765625,4436.10009765625,4420.2998046875,4429.7001953125,10166
