Price,Close,High,Low,Open,Volume
Ticker,TLT,TLT,TLT,TLT,TLT
Date,,,,,
2015-05-13,87.54344177246094,88.89842397209667,87.36670691800401,88.84687607211758,15760000
2015-05-14,87.77910614013672,88.24304294293056,87.40354520815217,87.57291450258424,9128400
2015-05-15,89.5390853881836,89.7747393399153,88.58176649162105,88.648039951821,12630600
2015-05-18,88.03684997558594,88.68488162929108,87.97793647480347,88.60387697029036,10208300
2015-05-19,87.25621032714844,88.25035120758521,86.99110534325897,87.09420110162738,8435300
2015-05-20,87.40354919433594,87.96321063084532,87.0279826269223,87.46245708039413,7789700
2015-05-21,88.62592315673828,88.8173891279747,87.96316065499515,88.05889644976226,11760700
2015-05-22,88.66282653808594,88.92056618597891,88.22098633908328,88.84692708919562,5417900
2015-05-26,90.1797866821289,90.24606578249637,88.91317436516313,88.98681344022599,10469700
2015-05-27,90.38597869873047,90.47434896013777,89.55384647244168,89.97359538209905,6490300
2015-05-28,90.16505432128906,90.59952876423696,90.003044997376,90.20923663933776,6237600
2015-05-29,90.36384582519531,90.99715169385469,90.21656774246935,90.7467778295608,7912000
2015-06-01,89.39263916015625,90.31512575706768,89.06792770672315,90.1158711295158,13108100
2015-06-02,88.14545440673828,88.75060548038402,87.90191655711673,88.6841835075726,10076200
2015-06-03,86.72850799560547,87.52553786384466,86.49235162321,87.37056077231128,14810900
2015-06-04,87.85763549804688,88.0347513678063,87.18606247832395,87.27462322840965,10859300
2015-06-05,86.78755950927734,87.50341018749288,86.6252009269506,86.96467540344618,11200200
2015-06-08,86.69161224365234,87.20082671097136,86.61781443269314,87.05322545864088,5334000
2015-06-09,86.00528717041016,86.44069822301992,85.68795149648294,86.38903918914399,12393900
2015-06-10,85.2525405883789,85.70271461282607,85.06066738122091,85.54773750070025,12183600
2015-06-11,87.04589080810547,87.06065375648515,85.78392898156737,86.0200854819064,13849300
2015-06-12,87.04589080810547,87.87244137449962,86.75069940549301,86.78021404142218,7863100
2015-06-15,87.18608093261719,87.86502993574841,86.89088400026047,87.73957306938108,8194200
2015-06-16,87.87242889404297,87.87981036718443,87.03850260231602,87.53295432492189,7046400
2015-06-17,87.1935043334961,87.54773631833504,86.52931232390321,87.45179966211113,13626100
2015-06-18,86.76544952392578,86.89090642266757,86.16029819011969,86.6178538348666,10123300
2015-06-19,87.87974548339844,87.96092473677491,87.44432897616008,87.45909191154315,10439200
2015-06-22,86.08648681640625,87.18608972920529,86.04220361231626,86.96469059999653,9769000
2015-06-23,85.56989288330078,86.31526396466205,85.37801963892176,85.40753989892173,8945100
2015-06-24,86.3078842163086,86.47024283434511,85.72487736850691,85.98317261064956,8600400
2015-06-25,86.00528717041016,86.40380213048705,85.74699200103042,86.04218326294303,8287800
2015-06-26,85.03852081298828,85.51083357729789,84.78022001934612,85.36323231944347,11673000
2015-06-29,87.2894058227539,87.57722130588704,85.94626502466144,86.3152598112848,17132900
2015-06-30,86.68429565429688,87.59940158202971,86.5883589912851,86.64001806066318,13469000
2015-07-01,85.51417541503906,86.06148821235702,85.37364694489786,85.66209596259293,12451500
2015-07-02,85.79521942138672,86.2833673438832,85.7064637147128,86.03189566304378,6682100
2015-07-06,87.38541412353516,87.75522120349696,86.57923175495816,87.31145383610445,10605800
2015-07-07,88.20635986328125,89.11608184743547,87.97707570529555,88.50220656716805,16160100
2015-07-08,88.96822357177734,89.1753147165667,88.38392747451567,88.76852450872298,9951800
2015-07-09,87.21532440185547,88.10286502386559,87.16355162211562,87.79222270261667,11108900
2015-07-10,85.83223724365234,86.32777744423363,85.61774843083157,85.82483952105605,13636600
2015-07-13,85.56595611572266,86.13545648377082,85.3440696309826,85.3440696309826,8006700
2015-07-14,85.84703826904297,85.99495888345308,85.54379931665933,85.81005529403558,4227800
2015-07-15,86.75672149658203,86.94162499027227,85.82480630839733,85.87657906091833,8720400
2015-07-16,87.35579681396484,87.39277976550883,86.4386771722966,86.4534669672305,7306500
2015-07-17,87.80701446533203,87.93274754759432,87.54075285418276,87.54815057749511,7404900
2015-07-20,87.43718719482422,87.755221510416,87.20051088853323,87.4889599604876,5941000
2015-07-21,87.91053771972656,87.96231048416047,87.02300300291441,87.03779280297776,5627500
2015-07-22,88.4578628540039,88.67974938533122,87.97711246466731,88.0214931566181,6228900
2015-07-23,89.55989074707031,89.64124876955886,88.34692377536172,88.4578670462833,9087700
2015-07-24,89.7817611694336,89.90010214191871,89.43414161626875,89.86311917731507,7307900
2015-07-27,90.26248931884766,90.447392810821,89.84830730252551,90.37343254259302,8172000
2015-07-28,89.60420227050781,89.91483867504289,89.41929884264576,89.61159998760763,9128200
2015-07-29,89.27140045166016,89.61901990689634,89.06430945095941,89.50807668714765,6706400
2015-07-30,89.95927429199219,90.18855853410291,89.60426263131852,89.64863767820057,6146600
2015-07-31,90.62491607666016,90.89857532901621,90.2772965417994,90.55835351524829,9178400
2015-08-03,91.57887268066406,91.72711626307758,90.66715824894347,90.66715824894347,11753700
2015-08-04,90.85247802734375,91.40840002041027,90.77094234928353,91.28980626922417,6448800
2015-08-05,90.1705322265625,90.36325339968108,89.82956747727881,90.25947611020959,7574400
2015-08-06,90.97109985351562,91.07487153205213,90.42999982531902,90.42999982531902,6118100
2015-08-07,92.16449737548828,92.2830968409127,91.3491458436636,91.39362347076464,8317000
2015-08-10,91.02299499511719,91.59373928539664,90.81544596170082,91.47514549286306,7461700
2015-08-11,92.4683837890625,92.75004897437587,92.03106108119708,92.13483276289845,11145700
2015-08-12,91.9643325805664,93.17994835934074,91.91244674812354,92.60179032493973,8455200
2015-08-13,91.66777038574219,92.22369202241421,91.3342196657899,91.78636971602667,7691400
2015-08-14,91.88279724121094,92.1867040146216,91.31946130460315,91.51959641273496,4324700
2015-08-17,92.29786682128906,92.72778115795774,92.20150905140011,92.43870219316031,7880300
2015-08-18,91.57146453857422,92.12738649012813,91.4528651411134,91.76418573188279,5024300
2015-08-19,92.47576141357422,92.60176902693547,91.16378249406142,91.21566831457079,10736000
2015-08-20,93.40972137451172,93.46902108048961,92.78709142713748,92.92792681505217,9078300
2015-08-21,93.69136810302734,93.94338330605304,93.09096863058245,93.51347468588393,10718300
2015-08-24,93.6617202758789,95.55926517997649,93.26145583733397,95.10711492468295,16663400
2015-08-25,92.15704345703125,92.49800826836895,91.58629370914893,92.32011481356905,15354800
2015-08-26,90.37812805175781,91.54927221194535,89.95562739335259,91.17124352122492,16429900
2015-08-27,90.43002319335938,91.07489506673397,90.17059392997896,90.2966016214589,9127000
2015-08-28,90.69683074951172,91.51959584420553,90.60047296238898,91.28240266002281,9946200
2015-08-31,90.00005340576172,91.51957561727964,89.94075370903909,91.4380399480686,8617600
2015-09-01,90.64855194091797,90.69312042293812,89.86857516853459,90.35884547297469,15298200
2015-09-02,89.86858367919922,90.61142200938222,89.77944103931085,90.19542869064318,9515200
2015-09-03,90.30687713623047,90.38115985350392,89.6680355663443,90.16573600622527,7042500
2015-09-04,91.13140106201172,91.31711063332595,90.49255968329828,90.96054576274385,7951300
2015-09-08,89.786865234375,90.2994197953971,89.70515256991811,90.16570867786822,7049500
2015-09-09,90.21772003173828,90.4108595996552,88.81375593062657,88.86575439113415,7441900
2015-09-10,89.60858154296875,90.02457484227152,89.47487042308686,89.89828802481176,6789700
2015-09-11,90.17315673828125,90.68571706954053,90.12858824596564,90.2325851729737,5890900
2015-09-14,90.31427764892578,90.73769523342041,90.09142390238917,90.58912417992727,4221700
2015-09-15,88.58345794677734,89.92056901293633,88.48689101821259,89.80171217709737,11895000
2015-09-16,88.24919891357422,88.72461500777284,88.06348932467141,88.36805010342043,6949800
2015-09-17,89.32630920410156,89.41545184398953,88.19719743588745,88.30861865148904,19843600
2015-09-18,90.70052337646484,90.77480604684139,89.97996957226287,90.0393979755259,14963300
2015-09-21,89.22228240966797,89.96512049106232,88.97714448263068,89.89083781640385,10085600
2015-09-22,90.46286010742188,90.91599198813147,89.98744398133431,90.21029776992853,9968200
2015-09-23,90.45543670654297,90.67829051132372,89.87602361500218,90.34401547156025,6769900
2015-09-24,91.07198333740234,91.87425013990102,90.99027066303265,91.49540098304215,9605800
2015-09-25,90.28458404541016,90.5742905815887,90.08401449426657,90.36629672663052,8383700
2015-09-28,91.8296890258789,91.94111025677934,90.77485414495914,90.77485414495914,9833400
2015-09-29,92.08968353271484,92.32739160996545,91.5548389420491,91.77026277258989,9006100
2015-09-30,91.77023315429688,91.96337267579324,91.45824246623752,91.67366622725159,9832600
2015-10-01,92.16177368164062,92.6902833030577,92.05012111872963,92.36275965322862,9069400
2015-10-02,92.72005462646484,93.94828387029793,92.43719201579205,93.48676580945659,13000400
2015-10-05,91.46206665039062,92.17667150337044,91.39506942836229,92.09478916487723,11362700
2015-10-06,91.85660552978516,92.00547944027689,91.11967001825248,91.22388289143181,5687800
2015-10-07,91.55142211914062,91.80451462480588,91.19412240184175,91.4174333053594,6712800
2015-10-08,90.7846908569336,91.8342706169587,90.56138000188118,91.77471878394125,12882300
2015-10-09,91.02289581298828,91.29087339211623,90.74003311465351,90.79213955064085,9038100
2015-10-12,91.71515655517578,91.87892123782369,91.49184572543525,91.58116778566156,4241000
2015-10-13,91.8714828491211,92.00547162885803,91.4099703582745,91.95336519669229,6147200
2015-10-14,92.6754150390625,92.71263635291692,91.78216029830786,92.07990809244265,9738100
2015-10-15,92.22137451171875,92.64567151379252,92.13949213595214,92.5340132123674,6924300
2015-10-16,92.25112915039062,92.65309553526089,92.20646811179697,92.48933082151642,8048300
2015-10-19,91.99800872802734,92.2808770309772,91.49183529995727,92.14688827673098,6238400
2015-10-20,91.43230438232422,91.53651725065326,91.22387864566613,91.40997386470734,6431300
2015-10-21,92.34044647216797,92.46698985333428,91.90870421729743,92.01291708169029,6603800
2015-10-22,92.49681091308594,92.883886644152,91.93852500457002,92.3777071932638,6934100
2015-10-23,91.70771026611328,91.90125086001453,91.44717812769315,91.63327332358962,7058200
2015-10-26,92.31809997558594,92.45208874045164,92.16178069643836,92.20644740417663,5859800
2015-10-27,92.5488510131836,92.97314777226778,92.42230766098761,92.68283976232459,7156800
2015-10-28,92.1767349243164,92.55636528670314,91.78221375604483,92.5042588244631,8468700
2015-10-29,90.71024322509766,91.72260155049875,90.5911395730859,91.69282563749582,12108000
2015-10-30,91.39508056640625,91.4174110834122,90.8293495258295,90.99311422277344,11861400
2015-11-02,90.97508239746094,91.14666562724656,90.77366405006705,90.84826322719248,8751000
2015-11-03,90.22906494140625,90.81840802292275,90.10970741523474,90.75127048161717,8921600
2015-11-04,90.33355712890625,90.66926210414454,90.04261623196592,90.34101875721504,5980800
2015-11-05,90.09483337402344,90.31117505564136,89.74421653645778,90.30371911912509,7268400
2015-11-06,88.77437591552734,89.16975667912457,88.58041350056462,89.13991586978013,10604700
2015-11-09,88.2745590209961,88.69978061251224,88.02837660181498,88.10297578265853,9159500
2015-11-10,88.5356674194336,88.93104823790236,88.31186416406668,88.40138660452409,6712500
2015-11-11,88.34912872314453,88.46103030284894,88.22976552037962,88.28944712176207,2857900
2015-11-12,88.77437591552734,89.10261912676388,88.55057269122017,88.58787512578884,6805700
2015-11-13,89.28166198730469,89.44578359971716,88.93850120296618,89.01310038363931,7906600
2015-11-16,89.1996078491211,89.52038947239262,88.87136459975868,89.36372947380231,5485300
2015-11-17,89.34879302978516,89.61735461387501,88.5207347856524,88.7743731197638,5122900
2015-11-18,89.53527069091797,89.66209551677304,89.04291170827447,89.20703326633922,5233900
2015-11-19,90.1321029663086,90.37828537891264,90.02766297760733,90.17686133530842,6643000
2015-11-20,89.8561019897461,90.2962469295713,89.72928278514799,90.21418610505394,5971000
2015-11-23,90.1321029663086,90.35590619441273,89.75910138050338,89.91576136355528,5436300
2015-11-24,90.1246566772461,90.41559750835863,89.95307910584818,90.19179993372394,3371500
2015-11-25,90.33355712890625,90.57973963910337,90.22911709880228,90.39323877226703,3280900
2015-11-27,90.24401092529297,90.50511091540369,90.23654929941753,90.45289091738154,2570600
2015-11-30,90.6020736694336,90.66175528304447,90.31113291752052,90.34097372432596,5179800
2015-12-01,91.82585906982422,91.8408082589532,90.65215094829469,90.65215094829469,12766600
2015-12-02,91.85577392578125,91.98286201095566,91.34741588146252,91.6987817552209,7345800
2015-12-03,89.35883331298828,90.75681930339387,88.9551367322783,90.72691521923525,16612200
2015-12-04,90.143798828125,90.40545243205783,89.31397903878032,89.35883231270572,11843800
2015-12-07,91.01851654052734,91.5493014556307,90.30831273808765,90.31578448499329,9016700
2015-12-08,91.0633316040039,91.526836380615,90.79420053418085,91.41469748425185,7257500
2015-12-09,90.9661636352539,91.31752957743028,90.09149035597795,90.71945916049745,8993900
2015-12-10,91.08578491210938,91.22782793600041,90.82413121306502,91.04840907145896,5606900
2015-12-11,92.5211181640625,92.77529431799228,91.85576799216314,91.97537862235929,12300000
2015-12-14,91.32498931884766,92.06509689599304,91.01847672110416,92.01276617242965,10661100
2015-12-15,90.78669738769531,90.90630798645434,90.33067021621187,90.47270744576201,8795500
2015-12-16,90.59232330322266,91.33243063379079,90.08396542785019,90.5100885216463,10988600
2015-12-17,91.6165771484375,91.7885185665621,90.93627181478693,91.04093329632964,9923000
2015-12-18,92.12490844726562,92.34170309311114,91.8183958382749,92.01276954876606,10171700
2015-12-21,92.10247802734375,92.53607873532896,91.89315512103956,92.27442510244872,7494900
2015-12-22,91.43712615966797,91.80344694285586,91.19789917045411,91.6913080439947,5445800
2015-12-23,90.7493896484375,90.91385934611526,90.3606477568914,90.62977895243249,7287100
2015-12-24,91.26927947998047,91.29924627538267,90.94714357388413,90.99958403694252,3364600
2015-12-28,91.53900146484375,91.89859168277003,91.28428648786114,91.38916744438825,7586600
2015-12-29,90.0182113647461,91.20186855237455,89.90583729142656,91.16441433832324,7787500
2015-12-30,89.92826843261719,90.30284468947634,89.65107994493258,89.83836807336216,5508900
2015-12-31,90.33280181884766,90.54256358577135,90.08558014401068,90.3253086941491,7897700
2016-01-04,90.98460388183594,91.73375667037499,90.88721607693545,91.34419973519084,10591900
2016-01-05,90.61750793457031,91.02205106963848,90.39276555880893,90.55757434813472,6242600
2016-01-06,91.83857727050781,91.86105664048529,91.43404006016829,91.62132813426484,8916900
2016-01-07,92.00340270996094,92.09330305390337,91.23926979097709,91.9060149573743,10202200
2016-01-08,92.41545867919922,92.49786591663708,91.568918358478,91.71874658168483,9577200
2016-01-11,91.40409851074219,91.9884365487131,91.2917244921524,91.42657217134415,10040300
2016-01-12,92.72264862060547,93.13468498718524,91.50902462373928,91.65135978308088,12897700
2016-01-13,93.63660430908203,94.01867382698896,92.34806061385247,92.54284193688493,15577600
2016-01-14,92.76007080078125,93.62159739765131,92.40047505305462,93.24702111341047,12873800
2016-01-15,94.2059555053711,94.36327689231344,93.70402454956718,93.94375319380052,13976300
2016-01-19,93.91374969482422,94.44564723772525,93.60659445304192,93.74144211994496,8926600
2016-01-20,94.90267181396484,95.83161963549819,94.7078904961075,95.12741992807577,17283300
2016-01-21,94.25838470458984,95.3596399971771,94.14601066574973,95.09743771693752,11001600
2016-01-22,93.89881134033203,94.04115220454997,93.28450625900858,93.5766811159776,10164300
2016-01-25,94.40823364257812,94.59552184317612,94.13105076366577,94.35579317503398,5738200
2016-01-26,94.45315551757812,94.73783143090365,94.20593380265889,94.38572881551815,5692600
2016-01-27,94.43067932128906,94.61047432932337,93.7864076839542,94.205931274561,7957800
2016-01-28,94.5655517578125,94.70039947802836,93.98870095416288,94.0486345443881,10575400
2016-01-29,95.36713409423828,95.78665774689006,95.08245243086934,95.44954134252075,13170700
2016-02-01,95.07518768310547,95.37541836674173,94.78997168318422,95.16525860612354,9948400
2016-02-02,96.8389892578125,96.85399248069379,96.07340113571652,96.14846306149056,10400000
2016-02-03,96.03585815429688,97.52950324867764,96.01334186995088,96.28354873494337,13309000
2016-02-04,96.50129699707031,96.516300229824,95.70568472642199,96.23859153683826,9953500
2016-02-05,96.61383819580078,96.8239978951596,95.76568633227397,95.99086071097118,9200800
2016-02-08,98.69294738769531,98.79802725551538,97.33439926772962,97.36442863159057,14452200
2016-02-09,98.79801940917969,99.12076060155039,98.29513640648963,99.10574592081235,15232100
2016-02-10,99.66866302490234,99.70619399536581,98.40770487780804,98.85054055188205,12797100
2016-02-11,100.3667221069336,101.51509902066236,99.83380970868174,100.90713611961142,21620200
2016-02-12,98.70040893554688,99.9238473271859,98.27257657055335,99.55606221269193,13888400
2016-02-16,97.65711975097656,98.13748633880422,97.43194540762298,98.11497004975315,11766000
2016-02-17,97.05670166015625,97.44700326472768,96.60636422674114,97.30439240231613,13157300
2016-02-18,98.25008392333984,98.32514586773556,97.0942055684212,97.13173654061906,10196700
2016-02-19,98.33262634277344,98.94060047485696,98.12246668705652,98.28009215526534,8188700
2016-02-22,98.28010559082031,98.40770172403154,98.09996381007538,98.40020011131693,5054300
2016-02-23,98.67790985107422,98.88056792523503,97.40943866363409,97.48450060305483,8320700
2016-02-24,98.4827651977539,100.11901011686264,98.28760873569374,99.37593814415571,9091200
2016-02-25,98.83554077148438,99.49604930210428,98.56534523024452,98.68542831984692,6097200
2016-02-26,97.88228607177734,98.18251086974676,97.60456610817162,97.80722414586403,9245000
2016-02-29,98.31011199951172,98.45272279432106,97.88979267976364,97.92732364463598,8016100
2016-03-01,96.57903289794922,98.39887693578751,96.49632418898227,98.3763179288745,13729100
2016-03-02,96.97759246826172,96.98510831162707,96.41359440246931,96.49631457776835,7047700
2016-03-03,97.33099365234375,97.71451957422977,96.83468421303857,97.06028567157739,6394800
2016-03-04,96.7068862915039,97.10544406173327,96.07520538720232,96.81968133040972,8687000
2016-03-07,96.67680358886719,96.75952377868958,96.293288967639,96.59408339904479,5493300
2016-03-08,97.7446060180664,98.504130636165,97.72204701699103,98.02285282227648,7175400
2016-03-09,97.15055847167969,97.52655722017317,96.86479575096185,97.06783828802827,7194700
2016-03-10,96.75199890136719,97.63935042337272,96.1955166331897,97.3836740330902,10091600
2016-03-11,95.77439880371094,96.91743817774017,95.66159803508779,96.87232016520507,8927000
2016-03-14,96.07521057128906,96.54896697211414,96.00001196219897,96.12032858928589,5177000
2016-03-15,96.16543579101562,96.75199864543099,95.96239899558046,96.63167629459129,6413200
2016-03-16,96.45118713378906,96.64671381112393,95.78191561116161,96.06767257178419,9728900
2016-03-17,96.8497543334961,97.26335525920678,96.62416425999152,96.6391959485109,7805500
2016-03-18,97.05281066894531,97.39120730187199,96.78209106768938,97.03776750371637,8198600
2016-03-21,96.30830383300781,96.72189318602148,96.06765917893493,96.4436578449973,5514800
2016-03-22,96.2857666015625,97.0227325031905,96.19553056241321,96.87985112482237,4997900
2016-03-23,97.37618255615234,97.62434316455035,96.47377617122362,96.5640236944608,10628200
2016-03-24,97.41375732421875,98.24095921689094,97.00768369708912,98.19584119994008,6343300
2016-03-28,97.54161071777344,97.88000733235732,97.21824579303069,97.29345014052595,5058700
2016-03-29,98.5643310546875,98.57936274501263,97.77473127885254,98.04545087415102,9396700
2016-03-30,97.52657318115234,97.81233594863747,96.99264982209957,97.78224961807426,8478700
2016-03-31,98.21836853027344,98.36876569645969,97.60172523197107,97.7446065559469,7832300
2016-04-01,98.47455596923828,98.81366489755055,97.88678402438997,98.70062475533443,9341400
2016-04-04,98.53484344482422,98.69309504732168,98.16560886955732,98.5574491739901,5145100
2016-04-05,99.61243438720703,99.74053735367393,99.30347408660874,99.47678851202438,6482800
2016-04-06,98.88908386230469,99.22065011807277,98.51984903066283,99.11515280926876,6393700
2016-04-07,100.10977935791016,100.21527659060902,99.47678446338102,99.61243033304298,5963300
2016-04-08,99.47679138183594,99.7706773718175,99.19797971138433,99.59736294140191,5584800
2016-04-11,99.34872436523438,99.60493039827851,98.7986322358535,98.95688390234604,4805500
2016-04-12,98.6629638671875,99.13017584873657,98.36154642608476,98.77600403135477,4276000
2016-04-13,99.0096206665039,99.15279799915275,98.35403129947001,98.48213430806628,5207900
2016-04-14,98.53484344482422,98.94930097675918,98.3313918823313,98.64788358898991,6967000
